timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Ratlou,Completed Primary,4011,6.1,,,,,North West,Ngaka Modiri Molema,Ratlou,DsHighestLevelEducations
Census 2022,Municipality,Ratlou,Some Secondary,21314,32.3,,,,,North West,Ngaka Modiri Molema,Ratlou,DsHighestLevelEducations
Census 2022,Municipality,Ratlou,Grade 12/Std10,14253,21.6,,,,,North West,Ngaka Modiri Molema,Ratlou,DsHighestLevelEducations
Census 2022,Municipality,Ratlou,Higher Education,1652,2.5,,,,,North West,Ngaka Modiri Molema,Ratlou,DsHighestLevelEducations
Census 2022,Municipality,Ratlou,Other,274,0.4,,,,,North West,Ngaka Modiri Molema,Ratlou,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,No Schooling,8361,12.0,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Some Primary,10074,14.5,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Completed Primary,3874,5.6,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Some Secondary,23915,34.4,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Grade 12/Std10,19426,28.0,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Higher Education,3270,4.7,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Tswaing,Other,562,0.8,,,,,North West,Ngaka Modiri Molema,Tswaing,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,No Schooling,2708,8.5,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Some Primary,4632,14.5,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Completed Primary,1800,5.6,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Some Secondary,12140,38.0,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Grade 12/Std10,9513,29.8,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Higher Education,1003,3.1,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Dikgatlong,Other,117,0.4,,,,,Northern Cape,Frances Baard,Dikgatlong,DsHighestLevelEducations
Census 2022,Municipality,Magareng,No Schooling,1406,8.8,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Some Primary,2033,12.8,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Completed Primary,738,4.6,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Some Secondary,5800,36.4,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Grade 12/Std10,5073,31.9,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Higher Education,839,5.3,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Magareng,Other,36,0.2,,,,,Northern Cape,Frances Baard,Magareng,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,No Schooling,5078,11.2,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Some Primary,5132,11.3,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Completed Primary,1935,4.3,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Some Secondary,15078,33.2,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Grade 12/Std10,14000,30.8,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Higher Education,3783,8.3,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Phokwane,Other,416,0.9,,,,,Northern Cape,Frances Baard,Phokwane,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,No Schooling,6709,4.1,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Some Primary,10913,6.7,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Completed Primary,6015,3.7,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Some Secondary,59980,36.9,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Grade 12/Std10,58329,35.9,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Higher Education,19247,11.8,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Sol Plaatje,Other,1289,0.8,,,,,Northern Cape,Frances Baard,Sol Plaatje,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,No Schooling,4145,6.3,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Some Primary,6366,9.6,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Completed Primary,2537,3.8,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Some Secondary,23405,35.4,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Grade 12/Std10,24844,37.6,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Higher Education,4272,6.5,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Ga-Segonyana,Other,459,0.7,,,,,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,No Schooling,1380,7.2,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Some Primary,1255,6.6,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Completed Primary,796,4.2,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Some Secondary,5946,31.1,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Grade 12/Std10,7210,37.7,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Higher Education,2341,12.2,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Gamagara,Other,211,1.1,,,,,Northern Cape,John Taolo Gaetsewe,Gamagara,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,No Schooling,9326,15.0,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Some Primary,11068,17.8,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Completed Primary,3750,6.0,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Some Secondary,22298,35.9,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Grade 12/Std10,13990,22.5,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Higher Education,1466,2.4,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Joe Morolong,Other,291,0.5,,,,,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsHighestLevelEducations
Census 2022,Municipality,Hantam,No Schooling,989,7.2,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Some Primary,1590,11.6,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Completed Primary,936,6.8,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Some Secondary,5303,38.6,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Grade 12/Std10,3786,27.5,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Higher Education,1072,7.8,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Hantam,Other,79,0.6,,,,,Northern Cape,Namakwa,Hantam,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,No Schooling,295,3.0,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Some Primary,1280,13.1,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Completed Primary,1115,11.4,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Some Secondary,4421,45.1,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Grade 12/Std10,2242,22.9,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Higher Education,386,3.9,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Kamiesberg,Other,58,0.6,,,,,Northern Cape,Namakwa,Kamiesberg,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,No Schooling,857,12.0,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Some Primary,936,13.1,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Completed Primary,533,7.5,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Some Secondary,2357,33.0,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Grade 12/Std10,1859,26.0,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Higher Education,553,7.7,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Karoo Hoogland,Other,50,0.7,,,,,Northern Cape,Namakwa,Karoo Hoogland,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,No Schooling,63,1.2,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Some Primary,464,9.0,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Completed Primary,291,5.6,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Some Secondary,2501,48.4,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Grade 12/Std10,1580,30.6,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Higher Education,237,4.6,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Khâi-Ma,Other,30,0.6,,,,,Northern Cape,Namakwa,Khâi-Ma,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,No Schooling,521,1.2,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Some Primary,4198,9.5,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Completed Primary,3719,8.4,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Some Secondary,20755,47.0,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Grade 12/Std10,11960,27.1,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Higher Education,2720,6.2,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Nama Khoi,Other,328,0.7,,,,,Northern Cape,Namakwa,Nama Khoi,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,No Schooling,226,1.5,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Some Primary,1407,9.1,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Completed Primary,1522,9.9,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Some Secondary,7583,49.2,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Grade 12/Std10,3600,23.3,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Higher Education,919,6.0,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Richtersveld,Other,171,1.1,,,,,Northern Cape,Namakwa,Richtersveld,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,No Schooling,1563,5.9,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Some Primary,2920,11.0,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Completed Primary,1518,5.7,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Some Secondary,9956,37.6,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Grade 12/Std10,8610,32.5,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Higher Education,1823,6.9,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Emthanjeni,Other,119,0.4,,,,,Northern Cape,Pixley ka Seme,Emthanjeni,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,No Schooling,526,8.1,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Some Primary,928,14.3,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Completed Primary,490,7.6,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Some Secondary,2526,39.0,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Grade 12/Std10,1574,24.3,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Higher Education,338,5.2,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Kareeberg,Other,99,1.5,,,,,Northern Cape,Pixley ka Seme,Kareeberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,No Schooling,936,13.7,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Some Primary,728,10.7,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Completed Primary,326,4.8,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Some Secondary,2080,30.5,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Grade 12/Std10,2210,32.4,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Higher Education,514,7.5,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Renosterberg,Other,28,0.4,,,,,Northern Cape,Pixley ka Seme,Renosterberg,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,No Schooling,2591,8.6,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Some Primary,4629,15.4,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Completed Primary,1843,6.1,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Some Secondary,11255,37.4,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Grade 12/Std10,7907,26.3,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Higher Education,1697,5.6,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyancuma,Other,138,0.5,,,,,Northern Cape,Pixley ka Seme,Siyancuma,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,No Schooling,1132,7.1,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Some Primary,2203,13.8,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Completed Primary,1115,7.0,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Some Secondary,6393,39.9,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Grade 12/Std10,4097,25.6,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Higher Education,1009,6.3,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Siyathemba,Other,58,0.4,,,,,Northern Cape,Pixley ka Seme,Siyathemba,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,No Schooling,1200,9.2,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Some Primary,2037,15.6,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Completed Primary,745,5.7,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Some Secondary,4224,32.3,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Grade 12/Std10,3646,27.8,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Higher Education,991,7.6,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Thembelihle,Other,250,1.9,,,,,Northern Cape,Pixley ka Seme,Thembelihle,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,No Schooling,852,9.6,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Some Primary,1342,15.1,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Completed Primary,722,8.1,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Some Secondary,2743,30.9,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Grade 12/Std10,2418,27.2,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Higher Education,688,7.7,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Ubuntu,Other,124,1.4,,,,,Northern Cape,Pixley ka Seme,Ubuntu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,No Schooling,1569,9.2,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Some Primary,2331,13.6,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Completed Primary,938,5.5,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Some Secondary,5965,34.8,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Grade 12/Std10,5078,29.6,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Higher Education,1201,7.0,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,Umsobomvu,Other,53,0.3,,,,,Northern Cape,Pixley ka Seme,Umsobomvu,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,No Schooling,1152,9.6,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Some Primary,2288,19.0,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Completed Primary,960,8.0,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Some Secondary,4527,37.5,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Grade 12/Std10,2768,23.0,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Higher Education,325,2.7,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,!Kheis,Other,37,0.3,,,,,Northern Cape,Z F Mgcawu,!Kheis,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,No Schooling,2984,4.1,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Some Primary,6951,9.4,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Completed Primary,4236,5.8,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Some Secondary,30482,41.4,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Grade 12/Std10,23266,31.6,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Higher Education,5352,7.3,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Dawid Kruiper,Other,383,0.5,,,,,Northern Cape,Z F Mgcawu,Dawid Kruiper,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,No Schooling,2227,4.4,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Some Primary,6011,11.9,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Completed Primary,3523,7.0,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Some Secondary,24779,49.0,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Grade 12/Std10,12035,23.8,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Higher Education,1784,3.5,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kai !Garib,Other,176,0.3,,,,,Northern Cape,Z F Mgcawu,Kai !Garib,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,No Schooling,922,7.6,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Some Primary,1165,9.7,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Completed Primary,443,3.7,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Some Secondary,4136,34.3,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Grade 12/Std10,4709,39.0,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Higher Education,614,5.1,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Kgatelopele,Other,84,0.7,,,,,Northern Cape,Z F Mgcawu,Kgatelopele,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,No Schooling,1232,6.0,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Some Primary,1954,9.6,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Completed Primary,913,4.5,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Some Secondary,8004,39.3,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Grade 12/Std10,7092,34.8,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Higher Education,1037,5.1,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Tsantsabane,Other,145,0.7,,,,,Northern Cape,Z F Mgcawu,Tsantsabane,DsHighestLevelEducations
Census 2022,Municipality,Breede Valley,No Schooling,5229,4.1,,,,,Western Cape,Cape Winelands,Breede Valley,DsHighestLevelEducations
