timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,countsPercentage,Province,District,Municipality,ReportType
Census 2022,Municipality,Steve Tshwete,Other,0.7,Mpumalanga,Nkangala,Steve Tshwete,DsMainToiletFacilitys
Census 2022,Municipality,Steve Tshwete,None,0.2,Mpumalanga,Nkangala,Steve Tshwete,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,Flush toilet,27.7,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,Chemical toilet,1.6,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,Pit toilet,68.0,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,Bucket toilet,0.6,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,Other,1.0,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Thembisile,None,1.1,Mpumalanga,Nkangala,Thembisile,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,Flush toilet,84.8,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,Chemical toilet,0.6,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,Pit toilet,11.3,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,Bucket toilet,1.2,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,Other,0.2,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Victor Khanye,None,2.0,Mpumalanga,Nkangala,Victor Khanye,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,Flush toilet,88.6,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,Chemical toilet,0.5,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,Pit toilet,7.2,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,Bucket toilet,0.2,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,Other,0.4,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Kgetlengrivier,None,3.2,North West,Bojanala,Kgetlengrivier,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,Flush toilet,51.2,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,Chemical toilet,1.3,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,Pit toilet,44.2,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,Bucket toilet,0.6,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,Other,1.0,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Madibeng,None,1.7,North West,Bojanala,Madibeng,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,Flush toilet,18.9,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,Chemical toilet,1.1,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,Pit toilet,75.9,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,Bucket toilet,0.4,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,Other,2.6,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moretele,None,1.0,North West,Bojanala,Moretele,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,Flush toilet,32.6,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,Chemical toilet,1.0,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,Pit toilet,63.8,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,Bucket toilet,0.7,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,Other,0.9,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Moses Kotane,None,1.0,North West,Bojanala,Moses Kotane,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,Flush toilet,72.8,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,Chemical toilet,0.9,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,Pit toilet,24.0,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,Bucket toilet,0.5,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,Other,0.3,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,Rustenburg,None,1.4,North West,Bojanala,Rustenburg,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,Flush toilet,92.3,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,Chemical toilet,0.3,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,Pit toilet,4.7,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,Bucket toilet,1.1,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,Other,0.2,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,City of Matlosana,None,1.4,North West,Dr Kenneth Kaunda,City of Matlosana,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,Flush toilet,80.2,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,Chemical toilet,0.2,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,Pit toilet,11.9,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,Bucket toilet,1.8,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,Other,0.7,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,JB Marks,None,5.2,North West,Dr Kenneth Kaunda,JB Marks,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,Flush toilet,89.1,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,Chemical toilet,0.1,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,Pit toilet,2.1,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,Bucket toilet,2.0,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,Other,0.7,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Maquassi Hills,None,6.0,North West,Dr Kenneth Kaunda,Maquassi Hills,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,Flush toilet,27.9,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,Chemical toilet,1.7,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,Pit toilet,65.6,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,Bucket toilet,2.2,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,Other,1.1,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Greater Taung,None,1.5,North West,Dr Ruth Segomotsi Mompati,Greater Taung,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,Flush toilet,26.7,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,Chemical toilet,1.8,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,Pit toilet,68.8,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,Bucket toilet,0.5,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,Other,0.6,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Kagisano/Molopo,None,1.7,North West,Dr Ruth Segomotsi Mompati,Kagisano/Molopo,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,Flush toilet,96.5,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,Chemical toilet,0.2,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,Pit toilet,1.4,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,Bucket toilet,0.3,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,Other,0.1,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Lekwa-Teemane,None,1.5,North West,Dr Ruth Segomotsi Mompati,Lekwa-Teemane,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,Flush toilet,67.4,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,Chemical toilet,0.1,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,Pit toilet,28.8,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,Bucket toilet,0.7,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,Other,0.5,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Mamusa,None,2.5,North West,Dr Ruth Segomotsi Mompati,Mamusa,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,Flush toilet,81.6,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,Chemical toilet,0.3,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,Pit toilet,13.4,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,Bucket toilet,0.7,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,Other,1.2,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Naledi,None,2.8,North West,Dr Ruth Segomotsi Mompati,Naledi,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,Flush toilet,66.3,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,Chemical toilet,1.5,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,Pit toilet,28.9,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,Bucket toilet,1.4,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,Other,0.3,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Ditsobotla,None,1.6,North West,Ngaka Modiri Molema,Ditsobotla,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,Flush toilet,50.8,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,Chemical toilet,1.2,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,Pit toilet,45.8,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,Bucket toilet,0.5,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,Other,0.7,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Mafikeng,None,0.9,North West,Ngaka Modiri Molema,Mafikeng,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,Flush toilet,40.3,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,Chemical toilet,1.3,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,Pit toilet,55.2,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,Bucket toilet,0.4,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,Other,0.9,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ramotshere Moiloa,None,1.9,North West,Ngaka Modiri Molema,Ramotshere Moiloa,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,Flush toilet,21.1,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,Chemical toilet,0.2,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,Pit toilet,68.6,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,Bucket toilet,0.9,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,Other,1.4,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Ratlou,None,7.8,North West,Ngaka Modiri Molema,Ratlou,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,Flush toilet,50.2,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,Chemical toilet,0.5,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,Pit toilet,42.8,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,Bucket toilet,1.6,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,Other,1.1,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Tswaing,None,3.9,North West,Ngaka Modiri Molema,Tswaing,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,Flush toilet,82.1,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,Chemical toilet,0.1,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,Pit toilet,8.1,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,Bucket toilet,2.5,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,Other,0.5,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Dikgatlong,None,6.8,Northern Cape,Frances Baard,Dikgatlong,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,Flush toilet,87.7,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,Chemical toilet,0.0,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,Pit toilet,9.5,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,Bucket toilet,1.2,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,Other,0.6,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Magareng,None,1.0,Northern Cape,Frances Baard,Magareng,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,Flush toilet,77.1,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,Chemical toilet,1.6,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,Pit toilet,14.5,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,Bucket toilet,0.7,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,Other,1.2,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Phokwane,None,5.0,Northern Cape,Frances Baard,Phokwane,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,Flush toilet,86.9,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,Chemical toilet,0.6,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,Pit toilet,3.7,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,Bucket toilet,4.8,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,Other,1.0,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Sol Plaatje,None,3.0,Northern Cape,Frances Baard,Sol Plaatje,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,Flush toilet,34.2,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,Chemical toilet,1.0,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,Pit toilet,58.1,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,Bucket toilet,1.3,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,Other,1.0,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Ga-Segonyana,None,4.4,Northern Cape,John Taolo Gaetsewe,Ga-Segonyana,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,Flush toilet,89.3,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,Chemical toilet,0.2,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,Pit toilet,4.6,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,Bucket toilet,0.7,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,Other,1.5,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Gamagara,None,3.7,Northern Cape,John Taolo Gaetsewe,Gamagara,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,Flush toilet,16.3,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,Chemical toilet,2.7,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,Pit toilet,60.6,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,Bucket toilet,9.9,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,Other,4.5,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Joe Morolong,None,6.0,Northern Cape,John Taolo Gaetsewe,Joe Morolong,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,Flush toilet,88.6,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,Chemical toilet,0.0,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,Pit toilet,3.7,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,Bucket toilet,4.8,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,Other,1.0,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Hantam,None,1.8,Northern Cape,Namakwa,Hantam,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,Flush toilet,58.5,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,Chemical toilet,0.8,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,Pit toilet,35.1,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,Bucket toilet,0.8,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,Other,0.2,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Kamiesberg,None,4.7,Northern Cape,Namakwa,Kamiesberg,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,Flush toilet,69.7,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,Chemical toilet,0.0,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,Pit toilet,25.1,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,Bucket toilet,4.5,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,Other,0.1,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Karoo Hoogland,None,0.6,Northern Cape,Namakwa,Karoo Hoogland,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,Flush toilet,83.1,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,Chemical toilet,0.3,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,Pit toilet,7.1,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,Bucket toilet,3.3,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,Other,4.8,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Khâi-Ma,None,1.5,Northern Cape,Namakwa,Khâi-Ma,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,Flush toilet,87.4,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,Chemical toilet,0.5,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,Pit toilet,8.6,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,Bucket toilet,1.5,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,Other,0.4,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Nama Khoi,None,1.5,Northern Cape,Namakwa,Nama Khoi,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,Flush toilet,93.3,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,Chemical toilet,0.1,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,Pit toilet,4.3,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,Bucket toilet,0.4,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,Other,0.8,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Richtersveld,None,1.1,Northern Cape,Namakwa,Richtersveld,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,Flush toilet,97.6,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,Chemical toilet,0.0,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,Pit toilet,0.5,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,Bucket toilet,0.6,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,Other,0.1,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Emthanjeni,None,1.2,Northern Cape,Pixley ka Seme,Emthanjeni,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,Flush toilet,80.7,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,Chemical toilet,0.1,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,Pit toilet,10.4,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,Bucket toilet,3.5,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,Other,0.0,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Kareeberg,None,5.1,Northern Cape,Pixley ka Seme,Kareeberg,DsMainToiletFacilitys
Census 2022,Municipality,Renosterberg,Flush toilet,93.1,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
Census 2022,Municipality,Renosterberg,Chemical toilet,0.1,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
Census 2022,Municipality,Renosterberg,Pit toilet,0.6,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
Census 2022,Municipality,Renosterberg,Bucket toilet,1.6,Northern Cape,Pixley ka Seme,Renosterberg,DsMainToiletFacilitys
